text,label_text,Predicted_label
Why did the machine cancel my withdrawal?,declined_cash_withdrawal,declined_cash_withdrawal
The ATM wouldn’t dispense cash to me.,declined_cash_withdrawal,declined_cash_withdrawal
Cash withdrawal declined even though I have funds.,declined_cash_withdrawal,declined_cash_withdrawal
My card won’t let me take out money.,declined_cash_withdrawal,declined_cash_withdrawal
Why was my ATM transaction reversed?,declined_cash_withdrawal,declined_cash_withdrawal
I couldn’t get money out; please help.,declined_cash_withdrawal,declined_cash_withdrawal
Withdrawal attempt failed at two ATMs today.,declined_cash_withdrawal,declined_cash_withdrawal
Why can’t I withdraw cash with my card?,declined_cash_withdrawal,declined_cash_withdrawal
"This morning before work my withdrawal was declined at the first ATM, then again at a second one across the street; I’m certain there’s enough balance, so can you check for any blocks, limits, or security flags on my account?",declined_cash_withdrawal,declined_cash_withdrawal
"I tried to take cash out at Notting Hill for the first time with this card and the terminal immediately showed “declined”; is the card not activated for cash yet, or is there some PIN or limit issue I must clear first?",declined_cash_withdrawal,declined_cash_withdrawal
"While traveling abroad I attempted several cash withdrawals and each one failed; could there be country restrictions, offline terminal settings, or a fraud rule requiring additional verification before the ATM will allow me to take out money?",declined_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal
"My withdrawals were fine yesterday, but today every attempt at different banks gets declined; do I have a daily cash limit, velocity cap, or a temporary security hold after too many tries that needs to be lifted?",declined_cash_withdrawal,declined_cash_withdrawal
"The ATM prompted for PIN, accepted it, paused, and then canceled the transaction without dispensing cash; can you confirm whether my cash access is enabled, and whether there’s a network, chip, or magstripe fallback setting causing refusals?",declined_cash_withdrawal,declined_cash_withdrawal
"I entered the correct PIN and have more than enough balance, yet the ATM reversed the withdrawal right after authorization; is there a per-transaction cap, merchant category block, or regional cash restriction I should be aware of?",declined_cash_withdrawal,wrong_amount_of_cash_received
"My card was recently issued and I haven’t made a cash withdrawal before; could the first-use-online requirement, card activation status, or contactless-only profile prevent the ATM from letting me take out cash until settings are updated?",declined_cash_withdrawal,cash_withdrawal_not_recognised
"I tried multiple amounts—small and large—and all were declined within seconds; can you check if there’s an internal fraud rule, wrong currency setting, or cash withdrawal feature disabled on my card that needs re-enabling?",declined_cash_withdrawal,declined_cash_withdrawal
"The machine displayed “issuer decline” and kept my receipt showing no cash dispensed; please verify whether my account is frozen, if there are incorrect attempt counters for the PIN, or if I triggered an unusual-activity lock that you can remove.",declined_cash_withdrawal,declined_cash_withdrawal
"After three failed attempts at different ATMs, I’m worried the card might get blocked; can you review recent decline codes, confirm my daily/weekly cash limits, and advise the exact steps to restore cash access as soon as possible?",declined_cash_withdrawal,declined_cash_withdrawal
"ATM wd kept failing—funds look fine on my acc, PIN okay, but still “declined” everywhere; if there’s a cap, freeze, or KYC check pending, please tell me what to do next.",declined_cash_withdrawal,declined_cash_withdrawal
"Tried cash out twice, both canceled post-PIN; idk if it’s a limit, region rule, or some velocity lock—can you review decline codes and flip whatever switch is needed?",declined_cash_withdrawal,pin_blocked
Got “issuer reject” at two ATMs; balance shows OK in app—maybe cash feature off by default? pls verify settings and let me know how to re-enable withdrawals.,declined_cash_withdrawal,declined_cash_withdrawal
"First use, Notting Hill ATM said no; maybe card not fully activated for cash or too many PIN tries earlier—can you reset counters and confirm daily limit?",declined_cash_withdrawal,declined_cash_withdrawal
"Multiple ATMs, same decline msg; if there’s AML/KYC hold, travel flag, or offline floor-limit issue, lmk the fix so I can get cash today.",declined_cash_withdrawal,declined_cash_withdrawal
My transfer was declined — why?,declined_transfer,declined_transfer
Transfer failed with a “declined” message.,declined_transfer,declined_transfer
Why did you reject my bank transfer?,declined_transfer,failed_transfer
The app says my transfer didn’t go through.,declined_transfer,failed_transfer
My transfer request keeps getting declined.,declined_transfer,declined_transfer
Why was today’s transfer not approved?,declined_transfer,failed_transfer
Transfer to another account was rejected.,declined_transfer,beneficiary_not_allowed
Why did the transfer fail even with correct details?,declined_transfer,failed_transfer
Please explain the declined transfer.,declined_transfer,declined_transfer
I can’t complete a transfer; it gets declined.,declined_transfer,declined_transfer
"Yesterday I tried sending money to a familiar recipient and the app instantly showed “declined.” I retried this morning with a smaller amount and double-checked the reference and account details, but it keeps failing—what’s wrong?",declined_transfer,declined_transfer
"I’ve successfully transferred to this payee many times, but today every attempt returns a decline. Balance is sufficient, details are correct, and I’m on my usual device—can you review any blocks, limits, or risk flags?",declined_transfer,declined_transfer
"While paying an online merchant, the payment screen reported “transfer declined” twice in a row. I verified the card and billing details, cleared my cache, and even changed networks; it still won’t process—please advise next steps.",declined_transfer,declined_transfer
